user_id,topic_id,days_since_last_review,repetitions,ease_factor,recalled_correctly
161,81,28,0,2.5,0
28,29,0,3,2.6,1
164,52,0,2,2.5,1
306,92,0,2,2.5,1
407,12,9,0,2.5,0
412,88,0,1,2.4,1
73,13,0,0,2.3,1
113,41,0,0,2.3,1
427,10,0,0,2.3,1
227,58,0,1,2.4,1
390,58,0,1,2.6,1
226,55,0,0,2.3,1
313,18,0,1,2.4,1
410,73,0,1,2.4,1
245,25,0,0,2.3,1
41,39,0,2,2.5,1
473,90,0,0,2.3,1
43,66,0,1,2.4,1
67,31,0,0,2.3,1
181,62,0,3,2.6,1
229,69,0,1,2.6,1
446,54,0,1,2.4,1
0,51,0,1,2.4,1
233,5,0,2,2.5,1
193,61,0,0,2.3,1
174,24,0,0,2.3,1
57,43,20,0,2.5,0
485,36,0,0,2.3,1
74,69,0,1,2.6,1
167,10,0,2,2.7,1
293,27,30,0,2.5,0
296,76,0,0,2.3,1
87,85,0,0,2.3,1
77,68,27,0,2.5,0
234,46,7,0,2.5,0
456,61,0,0,2.3,1
166,74,19,0,2.5,0
261,74,0,1,2.4,1
183,17,0,2,2.7,1
211,5,21,0,2.5,0
109,6,0,0,2.3,1
220,1,0,0,2.3,1
129,6,0,0,2.3,1
154,47,0,2,2.5,1
152,94,0,0,2.3,1
169,54,0,3,2.8000000000000003,1
166,58,9,0,2.5,0
212,25,0,0,2.3,1
217,60,0,0,2.3,1
169,74,0,0,2.3,1
70,32,0,1,2.4,1
446,65,0,3,2.6,1
253,3,0,0,2.3,1
157,21,9,0,2.5,0
356,3,0,0,2.3,1
271,58,0,0,2.3,1
59,51,0,0,2.3,1
91,26,0,0,2.3,1
208,24,0,1,2.4,1
13,75,0,1,2.4,1
168,91,0,1,2.4,1
339,39,0,1,2.4,1
391,38,0,2,2.5,1
436,50,0,0,2.3,1
397,62,0,3,2.6,1
467,31,6,0,2.5,0
482,98,4,0,2.5,0
159,52,0,0,2.3,1
408,92,0,1,2.4,1
450,29,19,0,2.5,0
317,87,0,0,2.3,1
106,92,0,0,2.3,1
460,13,0,3,2.6,1
46,35,0,0,2.3,1
331,55,0,0,2.3,1
10,16,0,0,2.3,1
246,50,30,0,2.5,0
497,3,0,0,2.3,1
207,45,23,0,2.5,0
189,74,0,2,2.5,1
454,83,0,0,2.3,1
2,99,21,0,2.5,0
383,73,0,0,2.3,1
232,25,0,1,2.4,1
258,9,25,0,2.5,0
174,37,0,1,2.4,1
104,69,0,1,2.4,1
99,97,0,0,2.3,1
239,17,0,1,2.4,1
330,67,0,1,2.4,1
498,20,0,1,2.6,1
207,33,26,0,2.5,0
447,99,0,1,2.4,1
416,74,0,1,2.4,1
260,86,0,2,2.5,1
353,51,4,0,2.5,1
366,31,0,2,2.5,1
134,93,0,0,2.3,1
467,32,0,3,2.6,1
125,47,0,1,2.4,1
150,16,0,0,2.3,1
405,15,0,2,2.7,1
468,93,0,0,2.3,1
22,29,29,0,2.5,0
244,36,26,0,2.5,0
477,49,0,3,2.6,1
117,99,18,0,2.5,0
96,41,20,0,2.5,0
135,67,0,1,2.4,1
499,82,0,1,2.4,1
106,62,0,1,2.6,1
18,42,0,1,2.4,1
412,71,0,0,2.3,1
84,30,0,1,2.4,1
209,58,0,1,2.4,1
344,6,0,3,2.6,1
2,75,0,0,2.3,1
60,60,0,0,2.3,1
387,86,0,0,2.3,1
288,97,0,2,2.5,1
193,75,0,3,2.6,1
83,89,0,1,2.4,1
401,53,17,0,2.5,0
481,74,26,0,2.5,0
379,97,8,0,2.5,0
453,0,0,1,2.4,1
70,51,0,0,2.3,1
275,37,0,3,2.8000000000000003,1
377,38,0,2,2.5,1
133,36,29,0,2.5,0
460,6,0,0,2.3,1
477,67,0,1,2.4,1
93,15,0,0,2.3,1
410,37,11,0,2.5,0
493,5,0,0,2.3,1
469,39,0,2,2.5,1
333,17,0,0,2.3,1
337,23,0,3,2.8000000000000003,1
170,68,0,3,2.8000000000000003,1
322,86,0,3,2.8000000000000003,1
154,31,4,0,2.5,1
4,28,0,2,2.5,1
105,88,0,0,2.3,1
78,98,0,2,2.7,1
270,29,0,1,2.4,1
131,84,19,0,2.5,0
59,73,1,0,2.5,1
11,39,21,0,2.5,0
217,50,16,0,2.5,0
430,22,0,0,2.3,1
470,65,23,0,2.5,0
213,26,5,0,2.5,1
274,95,0,0,2.3,1
287,94,9,0,2.5,0
476,23,0,2,2.5,1
22,38,0,3,2.6,1
116,84,0,0,2.3,1
447,3,0,1,2.4,1
382,50,3,0,2.5,1
169,41,0,3,2.8000000000000003,1
242,55,0,1,2.4,1
448,56,0,0,2.3,1
426,69,0,1,2.4,1
22,87,0,1,2.4,1
16,68,0,0,2.3,1
282,79,0,0,2.3,1
170,38,0,2,2.5,1
19,46,0,2,2.5,1
304,31,0,3,2.8000000000000003,1
64,96,1,0,2.5,1
116,80,0,1,2.6,1
323,86,0,1,2.4,1
442,85,12,0,2.5,0
18,40,0,0,2.3,1
498,61,0,1,2.4,1
474,27,0,2,2.5,1
40,13,10,0,2.5,0
26,92,0,0,2.3,1
50,17,0,0,2.3,1
300,24,0,1,2.6,1
148,43,0,0,2.3,1
383,62,0,1,2.4,1
102,33,0,3,2.8000000000000003,1
401,86,0,0,2.3,1
179,80,0,1,2.4,1
444,29,12,0,2.5,0
258,55,19,0,2.5,0
450,42,0,0,2.3,1
249,51,0,0,2.3,1
104,5,0,1,2.4,1
142,8,0,1,2.6,1
212,91,0,1,2.6,1
52,51,6,0,2.5,0
402,97,0,1,2.4,1
496,60,0,0,2.3,1
120,11,0,4,2.9000000000000004,1
267,34,0,2,2.5,1
4,40,0,0,2.3,1
214,67,0,1,2.4,1
196,97,0,4,2.7,1
13,89,0,1,2.4,1
272,17,7,0,2.5,0
300,4,0,1,2.4,1
154,10,28,0,2.5,0
321,4,0,1,2.4,1
102,28,0,0,2.3,1
219,63,0,0,2.3,1
485,96,0,0,2.3,1
201,74,0,0,2.3,1
14,79,0,2,2.7,1
227,78,11,0,2.5,0
91,1,0,2,2.5,1
456,0,0,0,2.3,1
286,84,0,1,2.4,1
85,36,0,1,2.6,1
298,7,0,0,2.3,1
17,4,0,0,2.3,1
249,10,0,1,2.4,1
4,65,0,0,2.3,1
93,98,16,0,2.5,0
342,54,0,2,2.5,1
204,49,0,2,2.5,1
189,81,0,0,2.3,1
191,88,0,1,2.4,1
314,77,0,0,2.3,1
215,61,26,0,2.5,0
406,44,0,3,2.6,1
154,9,0,0,2.3,1
195,23,0,3,2.6,1
379,96,0,0,2.3,1
79,96,22,0,2.5,0
458,41,0,0,2.3,1
154,26,8,0,2.5,0
246,11,0,2,2.7,1
282,31,1,0,2.5,0
485,86,0,0,2.3,1
148,87,0,3,2.6,1
298,10,0,0,2.3,1
291,14,5,0,2.5,0
428,38,13,0,2.5,0
119,48,10,0,2.5,0
52,63,0,3,2.6,1
283,91,6,0,2.5,0
326,71,0,2,2.5,1
329,52,0,1,2.4,1
172,86,14,0,2.5,0
62,27,0,2,2.5,1
121,52,0,1,2.4,1
427,95,8,0,2.5,0
23,98,0,1,2.6,1
271,44,0,0,2.3,1
353,70,0,0,2.3,1
492,92,0,0,2.3,1
121,9,0,0,2.3,1
56,64,11,0,2.5,0
177,81,0,0,2.3,1
431,99,0,2,2.5,1
449,74,0,0,2.3,1
179,98,0,2,2.5,1
465,55,0,1,2.4,1
18,27,0,1,2.4,1
121,33,0,0,2.3,1
430,80,0,0,2.3,1
255,35,0,3,2.6,1
99,84,0,1,2.4,1
109,69,6,0,2.5,1
77,51,0,0,2.3,1
88,12,0,1,2.4,1
213,84,0,1,2.4,1
336,94,0,2,2.5,1
79,5,0,0,2.3,1
413,52,0,3,2.6,1
189,12,0,3,2.8000000000000003,1
202,46,0,2,2.7,1
495,63,0,1,2.4,1
480,85,0,0,2.3,1
190,66,0,0,2.3,1
386,70,1,0,2.5,0
435,88,0,0,2.3,1
288,20,0,0,2.3,1
419,2,0,1,2.4,1
426,95,0,0,2.3,1
351,31,0,0,2.3,1
198,88,0,0,2.3,1
122,45,0,1,2.6,1
210,45,0,2,2.5,1
4,71,0,2,2.5,1
66,69,0,2,2.5,1
461,79,0,4,2.7,1
451,60,0,0,2.3,1
8,8,0,2,2.5,1
327,83,0,0,2.3,1
171,6,0,2,2.5,1
298,80,0,1,2.4,1
488,77,0,2,2.5,1
422,2,6,0,2.5,0
117,22,0,0,2.3,1
23,74,25,0,2.5,0
486,2,22,0,2.5,0
99,92,0,0,2.3,1
186,39,0,0,2.3,1
440,91,0,0,2.3,1
448,51,0,0,2.3,1
197,49,0,0,2.3,1
248,36,0,1,2.6,1
466,71,0,1,2.4,1
86,92,2,0,2.5,1
312,29,0,1,2.4,1
26,26,0,0,2.3,1
129,95,0,0,2.3,1
155,84,0,1,2.4,1
0,19,0,0,2.3,1
250,17,0,1,2.4,1
190,31,1,0,2.5,1
379,41,0,0,2.3,1
265,4,0,1,2.4,1
399,56,0,0,2.3,1
270,99,0,0,2.3,1
488,98,0,1,2.4,1
156,19,0,0,2.3,1
98,7,27,0,2.5,0
80,53,0,0,2.3,1
125,66,4,0,2.5,0
434,33,0,2,2.5,1
428,19,0,0,2.3,1
283,55,0,2,2.5,1
103,17,0,1,2.4,1
236,62,0,0,2.3,1
177,80,0,1,2.4,1
182,98,0,4,2.9000000000000004,1
393,11,0,4,2.9000000000000004,1
162,10,0,1,2.4,1
82,53,0,0,2.3,1
142,56,0,3,2.6,1
188,94,0,1,2.4,1
45,90,0,0,2.3,1
100,41,0,3,2.6,1
37,16,0,0,2.3,1
242,40,0,3,2.6,1
80,51,0,0,2.3,1
291,32,0,2,2.5,1
358,90,0,0,2.3,1
369,54,0,2,2.7,1
43,36,0,3,2.8000000000000003,1
349,50,0,5,2.8000000000000003,1
480,78,0,1,2.4,1
377,82,11,0,2.5,0
39,94,0,3,2.6,1
275,95,0,0,2.3,1
444,61,0,1,2.4,1
412,20,0,2,2.5,1
262,97,0,0,2.3,1
463,29,0,0,2.3,1
122,88,0,1,2.4,1
461,8,14,0,2.5,0
321,74,1,0,2.5,1
37,89,0,2,2.5,1
208,49,21,0,2.5,0
69,73,8,0,2.5,0
483,3,0,0,2.3,1
356,28,0,3,2.8000000000000003,1
269,7,0,2,2.5,1
172,90,0,0,2.3,1
131,36,0,1,2.4,1
292,98,0,0,2.3,1
251,68,0,2,2.5,1
132,36,5,0,2.5,0
245,13,0,0,2.3,1
17,26,0,0,2.3,1
320,31,0,1,2.4,1
470,65,0,0,2.3,1
42,48,0,0,2.3,1
391,92,0,0,2.3,1
252,66,0,4,2.7,1
385,23,25,0,2.5,0
360,78,0,3,2.6,1
212,86,0,3,2.8000000000000003,1
23,96,0,0,2.3,1
18,8,0,1,2.4,1
451,41,0,0,2.3,1
386,41,7,0,2.5,0
280,16,0,1,2.6,1
98,96,0,3,2.8000000000000003,1
307,23,30,0,2.5,0
229,74,0,0,2.3,1
200,61,0,0,2.3,1
111,22,0,0,2.3,1
62,25,0,2,2.5,1
288,57,2,0,2.5,1
42,5,0,1,2.4,1
118,40,7,0,2.5,0
415,38,17,0,2.5,0
205,72,0,4,2.9000000000000004,1
5,80,0,0,2.3,1
332,19,26,0,2.5,0
169,98,4,0,2.5,0
161,97,0,2,2.5,1
488,99,0,0,2.3,1
243,50,0,0,2.3,1
268,39,0,1,2.4,1
255,2,0,1,2.4,1
78,10,0,0,2.3,1
56,51,0,0,2.3,1
37,69,0,2,2.5,1
158,95,0,4,2.7,1
239,3,9,0,2.5,0
214,12,0,1,2.4,1
324,32,0,2,2.5,1
373,18,0,0,2.3,1
220,37,0,0,2.3,1
461,44,18,0,2.5,0
119,13,0,2,2.5,1
141,43,24,0,2.5,0
451,58,0,1,2.4,1
156,53,0,2,2.5,1
496,4,0,1,2.4,1
58,77,0,1,2.4,1
301,2,0,2,2.5,1
443,74,0,0,2.3,1
79,5,0,1,2.4,1
310,96,16,0,2.5,0
49,58,0,1,2.4,1
365,55,0,3,2.6,1
96,9,0,1,2.4,1
58,54,0,0,2.3,1
149,7,0,1,2.4,1
417,40,0,1,2.4,1
88,9,0,1,2.4,1
225,72,0,0,2.3,1
441,72,0,1,2.4,1
355,24,0,0,2.3,1
270,39,0,0,2.3,1
463,28,0,2,2.5,1
33,61,0,2,2.5,1
485,33,0,1,2.4,1
492,75,0,2,2.5,1
439,54,11,0,2.5,0
393,46,0,0,2.3,1
132,90,0,1,2.4,1
289,37,0,1,2.4,1
429,46,0,2,2.5,1
148,32,20,0,2.5,0
91,35,3,0,2.5,1
50,94,0,2,2.5,1
361,33,0,2,2.7,1
279,97,0,1,2.6,1
342,77,0,1,2.4,1
151,6,19,0,2.5,0
281,70,2,0,2.5,0
292,32,0,1,2.4,1
122,14,0,0,2.3,1
480,93,0,0,2.3,1
104,62,20,0,2.5,0
148,4,0,1,2.4,1
86,95,24,0,2.5,0
497,97,0,1,2.6,1
475,89,0,0,2.3,1
164,53,0,0,2.3,1
449,51,0,3,2.6,1
35,71,11,0,2.5,0
24,41,0,3,2.6,1
114,32,0,2,2.5,1
379,34,6,0,2.5,0
220,88,0,2,2.5,1
235,88,23,0,2.5,0
181,34,0,1,2.4,1
56,96,10,0,2.5,0
394,8,0,0,2.3,1
187,44,0,2,2.5,1
141,68,0,1,2.4,1
63,67,0,1,2.4,1
98,16,9,0,2.5,0
490,23,0,2,2.7,1
331,45,0,2,2.5,1
48,43,0,1,2.4,1
343,22,0,0,2.3,1
401,60,0,3,2.6,1
384,76,2,0,2.5,0
80,19,0,0,2.3,1
429,44,0,1,2.4,1
362,79,0,0,2.3,1
250,75,0,0,2.3,1
178,70,28,0,2.5,0
429,81,0,3,2.6,1
133,31,0,1,2.4,1
361,15,0,0,2.3,1
269,39,0,0,2.3,1
479,62,0,0,2.3,1
196,18,0,0,2.3,1
149,39,11,0,2.5,0
101,35,23,0,2.5,0
429,23,0,4,2.7,1
79,75,4,0,2.5,0
477,75,0,1,2.4,1
335,32,6,0,2.5,0
164,3,0,2,2.5,1
250,50,0,0,2.3,1
236,43,0,2,2.5,1
38,99,0,0,2.3,1
140,65,0,1,2.6,1
80,64,0,1,2.4,1
407,82,2,0,2.5,0
455,75,0,0,2.3,1
80,90,0,4,2.7,1
475,56,0,1,2.4,1
424,83,0,2,2.5,1
257,48,3,0,2.5,0
316,98,0,1,2.6,1
183,76,0,1,2.4,1
257,54,23,0,2.5,0
386,98,0,2,2.5,1
458,99,0,0,2.3,1
15,36,0,2,2.5,1
233,26,0,1,2.4,1
467,15,6,0,2.5,0
197,2,0,2,2.7,1
89,63,0,1,2.4,1
69,44,10,0,2.5,0
324,1,29,0,2.5,0
282,78,0,4,2.7,1
124,1,0,0,2.3,1
291,54,26,0,2.5,0
440,28,0,1,2.4,1
107,48,0,1,2.4,1
394,27,0,0,2.3,1
412,70,0,2,2.5,1
344,40,0,0,2.3,1
196,22,0,1,2.4,1
201,31,0,1,2.4,1
497,26,0,2,2.5,1
146,86,0,1,2.4,1
45,37,0,1,2.4,1
83,11,0,1,2.4,1
476,23,0,3,2.6,1
359,7,0,3,2.8000000000000003,1
115,4,0,0,2.3,1
54,99,0,0,2.3,1
234,15,0,2,2.7,1
287,44,0,0,2.3,1
351,67,29,0,2.5,0
183,54,0,2,2.5,1
448,47,0,0,2.3,1
208,92,0,1,2.6,1
360,57,0,0,2.3,1
324,3,0,0,2.3,1
414,23,0,2,2.5,1
10,87,0,0,2.3,1
233,23,0,0,2.3,1
275,86,5,0,2.5,0
133,93,12,0,2.5,0
378,63,0,3,2.8000000000000003,1
488,56,0,2,2.5,1
206,69,14,0,2.5,0
125,92,0,1,2.4,1
306,7,0,1,2.4,1
398,28,0,2,2.5,1
403,28,0,2,2.7,1
145,86,2,0,2.5,1
62,24,0,0,2.3,1
361,6,0,1,2.4,1
274,68,0,0,2.3,1
62,77,0,1,2.6,1
386,57,0,0,2.3,1
47,72,0,0,2.3,1
441,2,0,0,2.3,1
394,30,0,3,2.8000000000000003,1
37,59,0,1,2.4,1
229,3,0,1,2.4,1
21,55,0,3,2.6,1
99,79,0,2,2.5,1
368,83,0,0,2.3,1
351,87,0,3,2.8000000000000003,1
185,48,0,2,2.5,1
34,16,0,2,2.5,1
61,99,0,0,2.3,1
410,5,0,2,2.5,1
452,0,0,0,2.3,1
342,22,0,0,2.3,1
17,47,0,2,2.5,1
150,88,0,2,2.5,1
261,35,0,2,2.7,1
107,42,0,0,2.3,1
402,75,0,5,3.0000000000000004,1
317,16,14,0,2.5,0
342,90,0,0,2.3,1
480,64,0,1,2.4,1
77,90,0,2,2.7,1
357,60,0,2,2.5,1
135,73,29,0,2.5,0
452,7,0,1,2.6,1
241,92,0,2,2.5,1
498,54,0,0,2.3,1
346,97,0,0,2.3,1
456,88,0,0,2.3,1
487,93,0,1,2.4,1
270,45,0,0,2.3,1
65,55,0,1,2.4,1
99,56,0,2,2.5,1
452,8,0,0,2.3,1
263,95,0,0,2.3,1
151,53,27,0,2.5,0
415,86,0,1,2.4,1
119,42,0,1,2.4,1
50,22,1,0,2.5,1
67,93,0,1,2.4,1
293,74,0,0,2.3,1
243,31,0,2,2.5,1
260,32,0,2,2.7,1
150,55,0,0,2.3,1
399,80,0,1,2.4,1
335,26,0,1,2.4,1
333,61,0,0,2.3,1
258,93,0,2,2.5,1
120,78,0,0,2.3,1
363,32,0,0,2.3,1
218,83,0,0,2.3,1
413,50,4,0,2.5,0
303,61,20,0,2.5,0
464,57,0,0,2.3,1
427,51,0,3,2.8000000000000003,1
382,97,0,1,2.4,1
379,95,0,0,2.3,1
466,13,0,0,2.3,1
92,0,0,0,2.3,1
499,79,0,1,2.4,1
16,93,0,0,2.3,1
419,12,29,0,2.5,0
376,97,9,0,2.5,0
450,5,26,0,2.5,0
432,30,0,1,2.4,1
497,37,0,1,2.4,1
196,89,0,1,2.4,1
176,25,0,1,2.4,1
377,49,0,1,2.4,1
324,94,0,2,2.7,1
305,23,0,0,2.3,1
189,53,0,0,2.3,1
124,95,25,0,2.5,0
259,75,0,2,2.5,1
160,6,0,2,2.5,1
301,66,0,0,2.3,1
412,90,0,0,2.3,1
245,79,0,1,2.4,1
133,29,0,2,2.5,1
55,89,0,0,2.3,1
393,87,0,4,2.7,1
387,77,0,3,2.8000000000000003,1
448,63,0,0,2.3,1
184,55,0,0,2.3,1
62,83,0,2,2.5,1
278,93,0,0,2.3,1
492,45,0,2,2.5,1
441,79,0,2,2.5,1
476,35,0,1,2.4,1
75,94,22,0,2.5,0
275,19,0,2,2.5,1
351,73,0,1,2.4,1
143,23,0,1,2.6,1
268,18,18,0,2.5,0
195,6,0,0,2.3,1
395,16,18,0,2.5,0
475,6,10,0,2.5,0
442,93,0,0,2.3,1
257,45,17,0,2.5,0
54,34,0,4,2.7,1
186,24,0,0,2.3,1
355,19,0,1,2.4,1
314,13,0,0,2.3,1
275,72,0,2,2.5,1
248,77,0,1,2.4,1
396,92,0,0,2.3,1
110,51,0,2,2.7,1
407,19,0,0,2.3,1
390,64,0,0,2.3,1
304,35,0,1,2.4,1
367,88,0,1,2.6,1
266,52,0,1,2.4,1
254,78,4,0,2.5,0
229,92,0,3,2.6,1
330,25,0,0,2.3,1
17,43,0,0,2.3,1
285,46,23,0,2.5,0
370,85,0,0,2.3,1
168,91,0,2,2.5,1
165,31,0,0,2.3,1
473,71,12,0,2.5,0
194,10,0,1,2.4,1
65,59,0,1,2.4,1
26,66,0,1,2.4,1
292,34,0,1,2.4,1
365,5,10,0,2.5,0
396,41,0,0,2.3,1
216,9,18,0,2.5,0
182,98,0,5,3.0000000000000004,1
12,71,0,3,2.6,1
397,57,0,1,2.4,1
498,80,0,6,2.9000000000000004,1
3,35,11,0,2.5,0
191,38,0,2,2.7,1
313,38,0,0,2.3,1
433,80,0,2,2.5,1
445,47,0,0,2.3,1
440,31,0,2,2.7,1
264,43,0,0,2.3,1
170,14,0,1,2.4,1
264,79,0,1,2.4,1
181,0,0,2,2.5,1
308,30,0,1,2.4,1
218,4,0,1,2.4,1
46,46,28,0,2.5,0
426,43,0,0,2.3,1
66,10,0,1,2.6,1
393,9,0,3,2.6,1
270,89,0,2,2.5,1
171,62,0,0,2.3,1
378,9,0,0,2.3,1
112,42,0,0,2.3,1
455,29,0,3,2.6,1
271,86,0,0,2.3,1
458,72,0,0,2.3,1
256,65,16,0,2.5,0
127,85,0,1,2.4,1
333,85,4,0,2.5,0
225,36,0,2,2.5,1
359,75,0,0,2.3,1
137,55,0,3,2.8000000000000003,1
293,62,2,0,2.5,1
280,22,0,2,2.5,1
62,70,11,0,2.5,0
401,32,0,2,2.5,1
147,81,0,1,2.4,1
21,78,0,1,2.4,1
138,89,0,0,2.3,1
96,53,0,1,2.4,1
73,72,0,1,2.6,1
484,25,0,2,2.5,1
207,79,0,1,2.4,1
183,1,0,0,2.3,1
24,12,0,1,2.4,1
168,86,0,1,2.6,1
280,3,1,0,2.5,0
341,37,0,1,2.4,1
383,6,0,0,2.3,1
465,17,0,1,2.4,1
269,22,23,0,2.5,0
346,63,0,1,2.6,1
427,67,0,3,2.6,1
491,94,0,1,2.4,1
269,76,0,0,2.3,1
166,88,0,0,2.3,1
99,86,0,2,2.5,1
373,21,0,1,2.4,1
194,74,0,1,2.6,1
285,94,0,0,2.3,1
296,72,0,1,2.4,1
27,25,0,0,2.3,1
38,21,0,4,2.9000000000000004,1
33,70,0,2,2.5,1
150,74,0,0,2.3,1
496,18,12,0,2.5,0
428,78,0,4,2.7,1
367,98,0,0,2.3,1
101,87,26,0,2.5,0
329,14,21,0,2.5,0
125,6,0,0,2.3,1
426,68,0,0,2.3,1
116,41,0,1,2.4,1
135,43,0,2,2.5,1
24,66,0,0,2.3,1
63,55,0,0,2.3,1
256,93,0,2,2.5,1
103,73,0,1,2.4,1
114,67,0,0,2.3,1
286,51,28,0,2.5,0
291,59,0,0,2.3,1
256,48,0,1,2.6,1
352,14,0,2,2.5,1
419,30,0,2,2.5,1
175,70,0,2,2.5,1
68,36,0,2,2.5,1
22,58,0,1,2.4,1
430,15,0,1,2.6,1
133,18,0,0,2.3,1
203,59,0,2,2.5,1
233,46,0,2,2.5,1
482,45,0,2,2.5,1
491,59,0,1,2.4,1
27,95,0,1,2.4,1
131,93,0,1,2.4,1
199,67,0,0,2.3,1
228,31,0,4,2.7,1
89,26,0,0,2.3,1
13,74,0,4,2.7,1
54,59,0,2,2.5,1
460,0,3,0,2.5,1
498,40,0,1,2.4,1
210,89,0,0,2.3,1
382,58,0,1,2.4,1
380,23,0,2,2.5,1
120,88,0,0,2.3,1
260,90,9,0,2.5,0
181,37,0,0,2.3,1
156,11,27,0,2.5,0
173,70,0,1,2.4,1
414,13,0,0,2.3,1
37,77,0,0,2.3,1
25,92,0,1,2.4,1
450,22,29,0,2.5,0
192,13,0,1,2.4,1
224,35,0,1,2.4,1
459,49,0,0,2.3,1
378,73,0,1,2.4,1
320,53,14,0,2.5,0
404,72,0,3,2.6,1
362,13,0,0,2.3,1
44,74,0,1,2.4,1
65,91,0,3,2.6,1
183,85,0,1,2.4,1
345,34,0,2,2.5,1
307,48,0,0,2.3,1
307,69,0,3,2.6,1
49,46,0,0,2.3,1
305,89,0,0,2.3,1
491,72,0,0,2.3,1
306,53,4,0,2.5,0
271,37,0,0,2.3,1
257,42,0,2,2.5,1
377,23,0,1,2.4,1
130,27,0,2,2.7,1
323,46,0,1,2.4,1
380,20,7,0,2.5,0
79,57,10,0,2.5,0
255,26,0,1,2.4,1
77,7,19,0,2.5,0
177,42,0,2,2.7,1
90,10,0,3,2.6,1
438,69,0,0,2.3,1
295,13,21,0,2.5,0
371,54,6,0,2.5,0
287,20,0,0,2.3,1
97,30,0,0,2.3,1
371,20,0,1,2.4,1
228,19,27,0,2.5,0
114,54,0,0,2.3,1
78,50,0,0,2.3,1
330,13,0,2,2.5,1
250,98,0,1,2.4,1
318,40,0,2,2.5,1
376,84,0,1,2.6,1
67,67,13,0,2.5,0
5,43,0,1,2.6,1
294,54,0,2,2.5,1
303,70,0,2,2.5,1
245,81,0,2,2.5,1
456,57,0,0,2.3,1
419,74,0,1,2.4,1
436,42,0,1,2.4,1
410,77,0,0,2.3,1
79,22,0,0,2.3,1
445,45,14,0,2.5,0
222,33,0,0,2.3,1
265,5,0,0,2.3,1
80,27,0,0,2.3,1
406,8,0,0,2.3,1
331,36,0,1,2.4,1
478,20,0,0,2.3,1
169,77,0,1,2.4,1
231,91,0,0,2.3,1
103,78,0,0,2.3,1
219,42,17,0,2.5,0
130,55,2,0,2.5,0
351,91,21,0,2.5,0
362,39,24,0,2.5,0
243,93,0,2,2.7,1
376,33,24,0,2.5,0
331,99,0,0,2.3,1
200,94,7,0,2.5,0
114,46,27,0,2.5,0
197,54,0,0,2.3,1
304,8,0,0,2.3,1
263,72,30,0,2.5,0
238,20,0,2,2.5,1
431,70,0,0,2.3,1
163,27,0,3,2.6,1
278,74,2,0,2.5,0
485,58,0,0,2.3,1
350,73,0,0,2.3,1
283,20,22,0,2.5,0
353,77,0,0,2.3,1
57,54,0,0,2.3,1
223,65,0,1,2.4,1
81,19,0,2,2.5,1
96,59,3,0,2.5,0
318,77,0,3,2.6,1
103,62,0,0,2.3,1
422,93,0,1,2.4,1
270,56,0,4,2.7,1
483,1,21,0,2.5,0
259,39,0,1,2.4,1
292,77,0,1,2.4,1
77,77,1,0,2.5,1
324,34,15,0,2.5,0
54,66,0,0,2.3,1
376,33,0,0,2.3,1
11,38,0,1,2.4,1
457,10,0,2,2.5,1
56,47,0,0,2.3,1
436,1,0,3,2.6,1
421,30,0,3,2.6,1
329,66,0,0,2.3,1
193,85,0,1,2.4,1
15,34,9,0,2.5,0
77,41,0,1,2.4,1
165,53,22,0,2.5,0
374,28,0,1,2.4,1
285,6,0,0,2.3,1
422,70,0,2,2.5,1
259,12,0,1,2.6,1
423,78,0,1,2.4,1
433,30,0,1,2.4,1
159,46,0,1,2.6,1
312,13,0,1,2.4,1
394,12,0,2,2.5,1
151,46,0,0,2.3,1
299,47,0,2,2.5,1
158,98,0,0,2.3,1
62,24,0,1,2.4,1
342,53,0,1,2.4,1
410,35,0,3,2.6,1
336,30,11,0,2.5,0
379,8,0,2,2.5,1
216,3,0,1,2.4,1
278,74,0,0,2.3,1
40,67,6,0,2.5,0
412,59,25,0,2.5,0
458,72,0,1,2.4,1
150,73,0,2,2.5,1
309,11,0,0,2.3,1
43,36,0,4,2.9000000000000004,1
23,66,19,0,2.5,0
9,93,0,1,2.6,1
314,74,0,0,2.3,1
396,15,0,1,2.6,1
286,81,19,0,2.5,0
8,82,22,0,2.5,0
443,29,15,0,2.5,0
35,22,0,1,2.4,1
437,48,17,0,2.5,0
494,13,24,0,2.5,0
375,92,0,0,2.3,1
146,75,0,5,2.8000000000000003,1
427,28,11,0,2.5,0
211,32,0,2,2.5,1
364,70,0,0,2.3,1
88,99,0,1,2.4,1
2,1,0,1,2.4,1
385,93,24,0,2.5,0
255,13,0,1,2.4,1
154,56,0,1,2.6,1
106,9,0,0,2.3,1
71,77,8,0,2.5,0
143,23,0,2,2.7,1
111,55,0,0,2.3,1
444,51,28,0,2.5,0
46,34,0,1,2.4,1
345,33,0,1,2.4,1
68,64,0,1,2.4,1
278,49,0,0,2.3,1
135,71,21,0,2.5,0
298,39,0,0,2.3,1
413,51,0,2,2.5,1
186,38,0,1,2.4,1
144,94,3,0,2.5,0
123,89,0,1,2.4,1
364,8,0,1,2.4,1
334,74,17,0,2.5,0
26,92,0,1,2.4,1
134,71,0,0,2.3,1
74,81,0,2,2.5,1
146,35,0,0,2.3,1
55,61,0,1,2.4,1
342,29,0,2,2.5,1
277,66,0,0,2.3,1
124,40,0,1,2.4,1
158,38,0,0,2.3,1
360,6,0,0,2.3,1
